TIME,ARDUINO_TIME,i,M1_temperature,M1_tgt_cur,M1_current,M1_velocity,M1_angle
2.86102294921875e-06,18,0,0,542,6,387,0.00
0.0008058547973632812,21,0,0,632,4,357,0.00
0.004632472991943359,24,0,0,723,-13,321,0.00
0.008175134658813477,28,0,0,843,-20,269,1.00
0.011792659759521484,31,0,0,934,-2,241,1.00
0.012660741806030273,34,0,0,1024,4,247,1.00
0.01637578010559082,37,0,0,1114,21,282,1.00
0.02051687240600586,40,0,0,1205,14,329,1.00
0.02404022216796875,43,0,0,1295,3,351,1.00
0.027850866317749023,46,0,0,1385,4,332,1.00
0.028494834899902344,49,0,0,1476,-5,282,2.00
0.033179521560668945,52,0,0,1566,5,238,2.00
0.036863088607788086,55,0,0,1656,10,247,2.00
0.04031729698181152,58,0,0,1746,19,277,2.00
0.04077410697937012,61,0,0,1836,10,335,2.00
0.04470562934875488,65,0,0,1957,-11,359,2.00
0.048891305923461914,69,0,0,2077,-4,351,3.00
0.05271506309509277,72,0,0,2167,-8,340,3.00
0.053315162658691406,75,0,0,2257,-9,313,3.00
0.056931257247924805,78,0,0,2347,-1,280,3.00
0.061289310455322266,81,0,0,2437,6,249,3.00
0.06509804725646973,84,0,0,2527,25,233,3.00
0.06559491157531738,87,0,0,2617,28,285,3.00
0.06968832015991211,90,0,0,2707,16,351,4.00
0.07344985008239746,93,0,0,2797,-1,381,4.00
0.07735681533813477,96,0,0,2886,-12,359,4.00
0.08122706413269043,99,0,0,2976,-31,285,4.00
0.0816347599029541,102,0,0,3066,-17,200,4.00
0.0859987735748291,106,0,0,3185,7,156,4.00
0.0903778076171875,109,0,0,3275,41,197,4.00
0.09371733665466309,113,0,0,3394,37,332,5.00
0.09737682342529297,116,0,0,3484,24,431,5.00
0.09789609909057617,119,0,0,3573,-6,450,5.00
0.10203862190246582,122,0,0,3663,-24,439,5.00
0.10612034797668457,125,0,0,3752,-82,340,5.00
0.10983586311340332,128,0,0,3841,-44,192,6.00
0.11009383201599121,132,0,0,3960,-15,118,6.00
0.11435127258300781,135,0,0,4049,32,126,6.00
0.11841130256652832,138,0,0,4139,58,280,6.00
0.12232112884521484,141,0,0,4228,15,411,6.00
0.12627339363098145,144,0,0,4317,11,422,6.00
0.12706708908081055,147,0,0,4406,-12,401,6.00
0.13046860694885254,150,0,0,4494,-38,324,7.00
0.13468241691589355,155,0,0,4642,-45,244,7.00
0.13875532150268555,158,0,0,4731,-4,216,7.00
0.14243245124816895,161,0,0,4820,20,233,7.00
0.14291095733642578,164,0,0,4908,23,285,7.00
0.1471116542816162,167,0,0,4997,18,318,7.00
0.1511702537536621,170,0,0,5085,10,324,8.00
0.15505743026733398,173,0,0,5173,10,324,8.00
0.15578508377075195,177,0,0,5291,4,321,8.00
0.15953564643859863,180,0,0,5379,0,318,8.00
0.16341280937194824,183,0,0,5467,-1,324,8.00
0.16744756698608398,186,0,0,5555,-12,307,8.00
0.17136406898498535,189,0,0,5643,-17,299,9.00
0.17213821411132812,192,0,0,5731,-21,263,9.00
0.17596936225891113,196,0,0,5848,-26,225,9.00
0.17981982231140137,199,0,0,5936,14,214,9.00
0.18366003036499023,203,0,0,6053,29,241,9.00
0.18412065505981445,206,0,0,6140,40,348,9.00
0.18792033195495605,209,0,0,6227,9,422,9.00
0.19194364547729492,212,0,0,6315,-8,431,10.00
0.19612932205200195,215,0,0,6402,-45,387,10.00
0.20005369186401367,218,0,0,6489,-57,255,10.00
0.20034170150756836,221,0,0,6576,-24,151,10.00
0.20423007011413574,225,0,0,6692,4,123,10.00
0.20833039283752441,228,0,0,6779,38,175,10.00
0.2123584747314453,231,0,0,6865,37,321,10.00
0.21648049354553223,234,0,0,6952,24,390,11.00
0.21701478958129883,237,0,0,7039,4,390,11.00
0.22102141380310059,242,0,0,7183,-13,354,11.00
0.22469782829284668,245,0,0,7269,-13,332,11.00
0.22874784469604492,248,0,0,7355,-20,304,11.00
0.23284530639648438,251,0,0,7441,-14,252,12.00
0.23331093788146973,254,0,0,7527,-12,214,12.00
0.2373192310333252,258,0,0,7641,11,205,12.00
0.24164390563964844,261,0,0,7727,17,233,12.00
0.2453312873840332,264,0,0,7812,22,318,12.00
0.2492201328277588,267,0,0,7898,16,351,12.00
0.2498328685760498,270,0,0,7983,2,351,12.00
0.25368762016296387,273,0,0,8069,-11,315,13.00
0.25786566734313965,277,0,0,8182,-18,271,13.00
0.26165103912353516,280,0,0,8267,-13,241,13.00
0.2656259536743164,284,0,0,8380,4,227,13.00
0.2660849094390869,287,0,0,8465,16,230,13.00
0.27131009101867676,290,0,0,8549,23,263,13.00
0.2738661766052246,294,0,0,8662,19,307,13.00
0.27786755561828613,297,0,0,8746,16,351,14.00
0.2817842960357666,300,0,0,8830,8,357,14.00
0.2822434902191162,303,0,0,8914,-12,337,14.00
0.28633785247802734,306,0,0,8998,-26,288,14.00
0.29048895835876465,309,0,0,9082,-29,230,14.00
0.2941703796386719,313,0,0,9193,-6,195,14.00
0.2981274127960205,316,0,0,9277,10,197,15.00
0.29853367805480957,319,0,0,9360,12,241,15.00
0.30292201042175293,322,0,0,9443,15,291,15.00
0.30660510063171387,326,0,0,9554,13,321,15.00
0.310577392578125,330,0,0,9665,14,326,15.00
0.3144650459289551,333,0,0,9747,6,368,15.00
0.3147768974304199,336,0,0,9830,-12,351,16.00
0.31922101974487305,339,0,0,9912,-19,307,16.00
0.32303786277770996,342,0,0,9995,-32,238,16.00
0.3269839286804199,345,0,0,10077,-16,175,16.00
0.3309135437011719,349,0,0,10186,4,151,16.00
0.33142995834350586,352,0,0,10268,28,197,16.00
0.33530592918395996,355,0,0,10350,31,288,16.00
0.3396937847137451,358,0,0,10431,23,351,16.00
0.34334850311279297,362,0,0,10540,6,362,17.00
0.34736037254333496,365,0,0,10621,-2,332,17.00
0.347858190536499,369,0,0,10729,-15,315,17.00
0.35190391540527344,372,0,0,10810,-20,285,17.00
0.35593247413635254,376,0,0,10917,-14,241,17.00
0.3597698211669922,379,0,0,10997,-1,214,17.00
0.3639109134674072,382,0,0,11078,8,225,18.00
0.3654356002807617,385,0,0,11158,8,252,18.00
0.3683512210845947,388,0,0,11238,9,266,18.00
0.3722693920135498,392,0,0,11344,11,274,18.00
0.37624549865722656,395,0,0,11424,12,280,18.00
0.38030052185058594,398,0,0,11503,16,282,18.00
0.3807687759399414,401,0,0,11583,-8,296,18.00
0.38460469245910645,404,0,0,11662,-10,304,19.00
0.3891005516052246,408,0,0,11767,-16,277,19.00
0.3925783634185791,412,0,0,11872,-16,233,19.00
0.39673924446105957,415,0,0,11950,7,203,19.00
0.39737820625305176,418,0,0,12029,13,205,19.00
0.4013547897338867,422,0,0,12133,22,238,19.00
0.40540409088134766,425,0,0,12211,35,299,19.00
0.40937376022338867,428,0,0,12289,17,332,20.00
0.4131484031677246,431,0,0,12366,8,324,20.00
0.4139373302459717,435,0,0,12469,-2,282,20.00
0.4174070358276367,438,0,0,12547,-4,255,20.00
0.42189645767211914,441,0,0,12624,5,252,20.00
0.42555761337280273,444,0,0,12700,-13,249,20.00
0.42948055267333984,447,0,0,12777,-18,236,21.00
0.4334244728088379,452,0,0,12904,-12,203,21.00
0.433976411819458,455,0,0,12981,15,197,21.00
0.43810272216796875,458,0,0,13057,27,233,21.00
0.44202685356140137,461,0,0,13132,22,299,21.00
0.4459035396575928,465,0,0,13233,20,313,21.00
0.44988322257995605,468,0,0,13308,4,324,21.00
0.4505798816680908,471,0,0,13384,-9,299,22.00
0.4540822505950928,474,0,0,13459,-16,255,22.00
0.4582962989807129,478,0,0,13558,-25,216,22.00
0.46219491958618164,481,0,0,13633,-4,192,22.00
0.4661679267883301,484,0,0,13707,-2,197,22.00
0.46643829345703125,487,0,0,13781,10,216,22.00
0.4708395004272461,490,0,0,13855,13,225,22.00
0.4746096134185791,495,0,0,13978,15,222,22.00
0.4785599708557129,498,0,0,14051,28,247,23.00
0.4827561378479004,501,0,0,14125,24,302,23.00
0.48323488235473633,504,0,0,14198,17,329,23.00
0.48710083961486816,508,0,0,14295,-6,324,23.00
0.4913163185119629,511,0,0,14367,-14,277,23.00
0.49530816078186035,514,0,0,14439,-24,222,23.00
0.49904465675354004,517,0,0,14512,-22,197,23.00
0.5030186176300049,521,0,0,14607,-12,173,24.00
