TIME,ARDUINO_TIME,SYNC,EULER_Z,M1_temperature,M1_add_cur,M1_tgt_cur,M1_current,M1_velocity,M1_position,M2_temperature,M2_add_cur,M2_tgt_cur,M2_current,M2_velocity,M2_position
0.007074594497680664,0,16,0,0,100,536,0,0,0,0,0,21,0,0,0
0.019158124923706055,11,16,0,0,100,535,0,0,0,0,0,21,0,0,0
0.031744956970214844,23,16,0,0,100,533,0,0,0,0,0,21,0,0,0
0.043962717056274414,36,16,0,0,100,530,0,0,0,0,0,21,0,0,0
0.056427001953125,49,16,0,0,100,525,0,0,0,0,0,21,0,0,0
0.07249093055725098,63,16,0,0,100,519,0,0,0,0,0,20,0,0,0
0.08486390113830566,76,16,0,0,100,511,0,0,0,0,0,20,0,0,0
0.09781336784362793,89,16,0,0,100,503,0,0,0,0,0,20,0,0,0
0.11000537872314453,103,16,0,0,100,492,0,0,0,0,0,19,0,0,0
0.12573719024658203,116,16,0,0,100,480,0,0,0,0,0,19,0,0,0
0.1381516456604004,129,16,0,0,100,467,0,0,0,0,0,18,0,0,0
0.15058350563049316,143,16,0,0,100,452,0,0,0,0,0,17,0,0,0
0.16324067115783691,156,16,0,0,100,437,0,0,0,0,0,16,0,0,0
0.17899513244628906,169,16,0,0,100,421,0,0,0,0,0,16,0,0,0
0.19130253791809082,182,16,0,0,100,403,0,0,0,0,0,15,0,0,0
0.20403242111206055,196,16,0,0,100,383,0,0,0,0,0,14,0,0,0
0.21700167655944824,209,16,0,0,100,364,0,0,0,0,0,13,0,0,0
0.23236989974975586,222,16,0,0,100,344,0,0,0,0,0,12,0,0,0
0.24479389190673828,236,16,0,0,100,321,0,0,0,0,0,11,0,0,0
0.25728797912597656,249,16,0,0,100,299,0,0,0,0,0,9,0,0,0
0.2729945182800293,262,16,0,0,100,277,0,0,0,0,0,8,0,0,0
0.2854292392730713,276,16,0,0,100,252,0,0,0,0,0,7,0,0,0
0.297788143157959,289,16,0,0,100,228,0,0,0,0,0,6,0,0,0
0.31053662300109863,302,16,0,0,100,204,0,0,0,0,0,5,0,0,0
0.3225555419921875,316,16,0,0,100,178,0,0,0,0,0,3,0,0,0
0.33861279487609863,329,16,0,0,100,154,0,0,0,0,0,2,0,0,0
0.35100507736206055,342,16,0,0,100,129,0,0,0,0,0,1,0,0,0
0.36365461349487305,356,16,0,0,100,102,0,0,0,0,0,0,0,0,0
0.3759796619415283,369,16,0,0,0,-1,0,0,0,0,0,-22,0,0,0
0.39186835289001465,381,16,0,0,0,-2,0,0,0,0,0,-45,0,0,0
0.4044315814971924,394,16,0,0,0,-3,0,0,0,0,0,-69,0,0,0
0.4173293113708496,408,16,0,0,0,-4,0,0,0,0,0,-96,0,0,0
0.42901134490966797,421,16,0,0,0,-6,0,0,0,0,0,-120,0,0,0
0.4450263977050781,434,16,0,0,0,-7,0,0,0,0,0,-144,0,0,0
0.4575057029724121,448,16,0,0,0,-8,0,0,0,0,0,-169,0,0,0
0.46976661682128906,461,16,0,0,0,-9,0,0,0,0,0,-191,0,0,0
0.4822664260864258,474,16,0,0,0,-10,0,0,0,0,0,-213,0,0,0
0.49826884269714355,488,16,0,0,0,-11,0,0,0,0,0,-236,0,0,0
0.5107402801513672,501,16,0,0,0,-12,0,0,0,0,0,-257,0,0,0
0.5232651233673096,514,16,0,0,0,-13,0,0,0,0,-100,-377,0,0,0
0.5355195999145508,528,16,0,0,0,-14,0,0,0,0,-100,-397,0,0,0
0.5515992641448975,542,16,0,0,0,-15,0,0,0,0,-100,-416,0,0,0
0.5641987323760986,555,16,0,0,0,-16,0,0,0,0,-100,-432,0,0,0
0.5767781734466553,569,16,0,0,0,-17,0,0,0,0,-100,-449,0,0,0
0.5929386615753174,582,16,0,0,0,-18,0,0,0,0,-100,-463,0,0,0
0.6050834655761719,596,16,0,0,0,-18,0,0,0,0,-100,-478,0,0,0
0.6175699234008789,609,16,0,0,0,-19,0,0,0,0,-100,-489,0,0,0
0.6334972381591797,623,16,0,0,0,-20,0,0,0,0,-100,-501,0,0,0
0.6462063789367676,636,16,0,0,0,-20,0,0,0,0,-100,-510,0,0,0
0.6584987640380859,650,16,0,0,0,-20,0,0,0,0,-100,-518,0,0,0
0.6745526790618896,664,16,0,0,0,-21,0,0,0,0,-100,-525,0,0,0
0.6869182586669922,677,16,0,0,0,-21,0,0,0,0,-100,-530,0,0,0
0.699277400970459,691,16,0,0,0,-21,0,0,0,0,-100,-533,0,0,0
0.7154231071472168,705,16,0,0,0,-21,0,0,0,0,-100,-535,0,0,0
0.727879524230957,718,16,0,0,0,-21,0,0,0,0,-100,-535,0,0,0
0.7402374744415283,731,16,0,0,0,-21,0,0,0,0,-100,-534,0,0,0
0.7563130855560303,746,16,0,0,0,-21,0,0,0,0,-100,-531,0,0,0
0.7689058780670166,759,16,0,0,0,-21,0,0,0,0,-100,-527,0,0,0
0.781735897064209,772,16,0,0,0,-21,0,0,0,0,-100,-522,0,0,0
0.7938497066497803,787,16,0,0,0,-20,0,0,0,0,-100,-514,0,0,0
0.809861421585083,800,16,0,0,0,-20,0,0,0,0,-100,-505,0,0,0
0.8223721981048584,813,16,0,0,0,-19,0,0,0,0,-100,-495,0,0,0
0.8348925113677979,827,16,0,0,0,-19,0,0,0,0,-100,-483,0,0,0
0.8506507873535156,841,16,0,0,0,-18,0,0,0,0,-100,-470,0,0,0
0.863497257232666,854,16,0,0,0,-17,0,0,0,0,-100,-456,0,0,0
0.8754770755767822,868,16,0,0,0,-17,0,0,0,0,-100,-440,0,0,0
0.891664981842041,882,16,0,0,0,-16,0,0,0,0,-100,-423,0,0,0
0.9041571617126465,895,16,0,0,0,-15,0,0,0,0,-100,-405,0,0,0
0.9169409275054932,909,16,0,0,0,-14,0,0,0,0,-100,-386,0,0,0
0.9325768947601318,922,16,0,0,0,-13,0,0,0,0,-100,-367,0,0,0
0.9451920986175537,936,16,0,0,0,-12,0,0,0,0,-100,-345,0,0,0
0.9573578834533691,949,16,0,0,0,-11,0,0,0,0,-100,-324,0,0,0
0.9737186431884766,963,16,0,0,0,-10,0,0,0,0,-100,-300,0,0,0
0.9861540794372559,977,16,0,0,0,-8,0,0,0,0,-100,-276,0,0,0
0.9985795021057129,990,16,0,0,0,-7,0,0,0,0,-100,-253,0,0,0
1.0156352519989014,1004,16,0,0,0,-6,0,0,0,0,-100,-228,0,0,0
1.0268275737762451,1017,16,0,0,0,-5,0,0,0,0,-100,-204,0,0,0
1.0394396781921387,1030,16,0,0,0,-3,0,0,0,0,-100,-179,0,0,0
1.055375576019287,1045,16,0,0,0,-2,0,0,0,0,-100,-151,0,0,0
1.0679097175598145,1058,16,0,0,0,-1,0,0,0,0,-100,-126,0,0,0
1.0804448127746582,1071,16,0,0,0,0,0,0,0,0,-100,-101,0,0,0
1.096283197402954,1086,16,0,0,0,26,0,0,0,0,0,1,0,0,0
1.108691930770874,1098,16,0,0,0,49,0,0,0,0,0,2,0,0,0
1.1211657524108887,1111,16,0,0,0,74,0,0,0,0,0,3,0,0,0
1.1335422992706299,1125,16,0,0,0,100,0,0,0,0,0,5,0,0,0
1.1460051536560059,1138,16,0,0,0,124,0,0,0,0,0,6,0,0,0
1.161914348602295,1151,16,0,0,0,148,0,0,0,0,0,7,0,0,0
1.17433762550354,1163,16,0,0,0,169,0,0,0,0,0,8,0,0,0
1.1866962909698486,1177,16,0,0,0,194,0,0,0,0,0,9,0,0,0
1.1990230083465576,1190,16,0,0,0,216,0,0,0,0,0,10,0,0,0
1.2115721702575684,1203,16,0,0,0,237,0,0,0,0,0,11,0,0,0
1.2275519371032715,1217,16,0,0,0,259,0,0,0,0,0,12,0,0,0
1.239964246749878,1230,16,0,0,100,379,0,0,0,0,0,13,0,0,0
1.252201795578003,1243,16,0,0,100,397,0,0,0,0,0,14,0,0,0
1.2648890018463135,1257,16,0,0,100,416,0,0,0,0,0,15,0,0,0
1.280778169631958,1270,16,0,0,100,433,0,0,0,0,0,16,0,0,0
1.2932238578796387,1283,16,0,0,100,448,0,0,0,0,0,17,0,0,0
1.3065717220306396,1298,16,0,0,100,465,0,0,0,0,0,18,0,0,0
1.321540355682373,1311,16,0,0,100,478,0,0,0,0,0,18,0,0,0
1.3340752124786377,1324,16,0,0,100,490,0,0,0,0,0,19,0,0,0
1.3466145992279053,1338,16,0,0,100,501,0,0,0,0,0,20,0,0,0
1.3589868545532227,1351,16,0,0,100,510,0,0,0,0,0,20,0,0,0
1.3749737739562988,1364,16,0,0,100,518,0,0,0,0,0,20,0,0,0
1.3872971534729004,1377,16,0,0,100,524,0,0,0,0,0,21,0,0,0
1.399656057357788,1391,16,0,0,100,529,0,0,0,0,0,21,0,0,0
1.4158082008361816,1405,16,0,0,100,533,0,0,0,0,0,21,0,0,0
1.4282066822052002,1418,16,0,0,100,535,0,0,0,0,0,21,0,0,0
1.4407362937927246,1432,16,0,0,100,535,0,0,0,0,0,21,0,0,0
1.4530024528503418,1445,16,0,0,100,534,0,0,0,0,0,21,0,0,0
1.4691269397735596,1458,16,0,0,100,532,0,0,0,0,0,21,0,0,0
1.4820022583007812,1472,16,0,0,100,528,0,0,0,0,0,21,0,0,0
1.4941041469573975,1485,16,0,0,100,522,0,0,0,0,0,21,0,0,0
1.5100054740905762,1498,16,0,0,100,516,0,0,0,0,0,20,0,0,0
1.5223782062530518,1512,16,0,0,100,507,0,0,0,0,0,20,0,0,0
1.534902572631836,1526,16,0,0,100,497,0,0,0,0,0,19,0,0,0
1.5475270748138428,1539,16,0,0,100,486,0,0,0,0,0,19,0,0,0
1.5633444786071777,1553,16,0,0,100,473,0,0,0,0,0,18,0,0,0
1.575725793838501,1566,16,0,0,100,459,0,0,0,0,0,17,0,0,0
1.588271141052246,1579,16,0,0,100,444,0,0,0,0,0,17,0,0,0
1.6041529178619385,1593,16,0,0,100,427,0,0,0,0,0,16,0,0,0
1.6165809631347656,1606,16,0,0,100,410,0,0,0,0,0,15,0,0,0
1.6291186809539795,1619,16,0,0,100,392,0,0,0,0,0,14,0,0,0
1.641671895980835,1632,16,0,0,100,374,0,0,0,0,0,13,0,0,0
1.6574602127075195,1647,16,0,0,100,351,0,0,0,0,0,12,0,0,0
1.66994047164917,1660,16,0,0,100,330,0,0,0,0,0,11,0,0,0
1.6825218200683594,1673,16,0,0,100,308,0,0,0,0,0,10,0,0,0
1.6947526931762695,1687,16,0,0,100,284,0,0,0,0,0,9,0,0,0
1.7108268737792969,1700,16,0,0,100,262,0,0,0,0,0,8,0,0,0
1.7231147289276123,1713,16,0,0,100,238,0,0,0,0,0,6,0,0,0
1.735734224319458,1727,16,0,0,100,212,0,0,0,0,0,5,0,0,0
1.7515840530395508,1740,16,0,0,100,188,0,0,0,0,0,4,0,0,0
1.7641494274139404,1753,16,0,0,100,164,0,0,0,0,0,3,0,0,0
1.7763926982879639,1767,16,0,0,100,137,0,0,0,0,0,1,0,0,0
1.7887732982635498,1780,16,0,0,100,112,0,0,0,0,0,0,0,0,0
1.8048653602600098,1793,16,0,0,0,0,0,0,0,0,0,-12,0,0,0
1.8172473907470703,1807,16,0,0,0,-1,0,0,0,0,0,-39,0,0,0
